rainfall,soil_moisture,tilt_x,tilt_y,vibration,temperature,pressure,landslide
105.68,25.17,2.38,1.226,0.479,16.34,1010.98,0
49.55,11.67,1.141,0.135,0.717,28.44,992.84,0
64.5,64.88,1.728,1.754,0.276,27.1,991.7,0
5.92,92.87,1.87,1.451,0.081,34.78,1005.19,1
0.28,19.57,2.468,2.0,0.424,19.63,1011.9,0
29.38,28.99,2.209,1.628,0.055,22.91,1009.93,0
81.67,43.32,1.708,1.195,0.697,24.22,1015.92,1
14.55,82.79,2.008,2.213,0.959,32.23,994.0,1
13.65,34.23,2.238,0.075,0.659,23.29,1008.17,0
49.32,89.38,0.399,1.623,0.275,30.44,1012.98,0
77.74,14.95,0.601,0.342,0.182,18.14,1018.14,0
85.45,94.69,2.066,1.308,0.233,23.2,993.03,1
21.41,60.47,2.551,2.373,0.222,18.1,997.19,1
9.55,69.29,1.228,0.427,0.314,33.99,1000.64,0
112.85,43.09,2.94,2.807,0.097,18.56,1006.22,1
31.28,80.38,0.648,2.666,0.896,23.38,1002.26,0
102.4,24.99,1.25,1.245,0.885,16.65,1015.83,1
103.62,14.4,1.136,0.018,0.615,33.43,1018.52,1
92.7,45.6,2.791,2.369,0.062,27.48,992.1,1
20.26,86.83,0.856,2.643,0.804,34.25,1010.99,0
98.62,77.94,1.412,0.524,0.062,15.85,993.43,1
92.31,56.54,0.562,2.749,0.106,18.5,1016.94,1
71.61,61.49,1.564,2.742,0.325,22.6,994.26,1
40.46,21.69,2.572,1.414,0.431,27.43,1019.75,0
31.5,85.66,0.912,2.394,0.354,21.59,1002.83,0
14.63,80.83,2.432,1.335,0.165,29.24,1001.46,0
61.17,69.08,2.734,1.692,0.112,18.3,1007.59,0
70.23,51.96,0.219,0.96,0.859,27.01,1001.83,1
43.12,96.8,2.269,0.478,0.363,22.96,997.04,1
57.04,89.11,0.766,2.24,0.219,25.16,1008.87,0
43.62,68.0,0.526,0.004,0.487,26.39,1011.85,0
76.92,43.46,1.803,1.739,0.037,16.2,1018.36,1
108.15,65.62,2.117,2.594,0.6,33.48,1002.27,1
19.67,61.79,1.184,0.664,0.248,30.72,1011.17,0
45.77,45.48,0.118,0.999,0.598,23.85,1015.01,0
16.9,37.6,2.726,1.762,0.614,25.95,1014.94,0
74.99,46.63,2.192,0.741,0.809,15.65,991.03,0
87.46,61.65,0.815,2.542,0.23,24.96,1000.67,0
111.83,48.53,1.491,1.1,0.463,23.53,990.4,1
33.46,33.72,0.083,1.745,0.962,22.49,1006.77,0
114.03,78.49,1.018,0.678,0.727,31.31,1015.95,1
7.59,57.83,1.568,0.124,0.975,18.64,1014.45,0
72.36,16.09,1.552,0.521,0.927,18.53,1014.34,1
6.86,43.15,0.625,0.139,0.611,25.43,1000.56,0
107.25,89.64,2.33,1.406,0.264,28.74,991.39,1
63.58,77.97,0.897,1.76,0.757,15.45,995.17,1
80.32,39.09,1.741,0.134,0.698,25.92,1010.12,0
99.79,94.44,0.815,0.271,0.589,20.97,994.02,1
18.04,16.89,1.276,1.457,0.698,30.14,993.76,0
4.63,96.51,0.623,2.398,0.614,24.38,1000.61,1
105.47,32.11,1.899,1.884,0.519,31.68,992.84,1
37.79,10.82,1.277,0.314,0.416,22.94,999.89,1
15.48,49.04,0.048,2.663,0.045,31.54,1019.09,0
56.22,42.31,0.084,2.752,0.866,29.33,990.6,1
71.8,58.52,1.413,0.975,0.866,31.57,1014.92,1
3.72,81.71,0.55,1.848,0.594,31.25,1019.81,1
32.99,85.82,1.755,1.477,0.268,24.73,1003.09,0
3.94,46.11,1.225,2.826,0.028,22.36,1018.29,0
50.44,48.69,1.963,1.526,0.001,30.3,997.83,1
107.41,23.34,2.857,2.88,0.073,22.23,1019.47,1
117.92,14.28,1.586,0.598,0.36,16.79,1015.85,1
76.45,67.71,2.362,1.037,0.188,32.18,1016.54,1
19.4,15.8,2.259,2.344,0.265,22.94,993.91,0
108.7,76.04,2.765,2.351,0.7,17.65,1016.1,1
61.95,58.52,0.642,2.197,0.959,27.93,1018.25,1
18.45,27.87,2.482,2.579,0.207,32.8,1014.57,0
110.61,58.56,2.717,2.108,0.466,32.22,992.74,1
90.9,26.47,1.178,1.908,0.991,26.09,992.54,1
87.8,49.49,0.941,1.377,0.932,16.76,1000.73,0
85.1,81.96,2.856,1.401,0.352,28.93,1011.15,1
24.04,51.57,1.883,1.218,0.32,27.18,990.37,1
25.32,23.38,1.142,1.861,0.242,19.2,1018.52,0
82.6,75.14,2.375,1.22,0.155,33.01,1005.76,1
26.37,26.81,0.913,0.442,0.46,16.73,1000.75,0
52.64,76.47,0.529,0.32,0.341,22.46,1006.84,1
93.84,53.14,1.632,2.773,0.745,16.89,1011.47,1
94.07,50.84,1.699,0.074,0.237,33.24,998.2,1
54.39,86.63,2.477,0.316,0.736,15.71,998.73,1
95.06,73.77,1.371,1.336,0.288,23.52,1004.05,1
100.63,12.96,2.444,0.789,0.593,32.24,1010.1,1
78.57,36.66,0.934,1.218,0.638,20.03,1011.19,0
27.41,88.38,1.726,0.352,0.672,17.1,999.72,1
32.88,11.65,0.625,0.393,0.175,17.54,999.67,0
37.78,59.07,1.156,2.402,0.283,23.1,1004.61,0
14.02,75.5,2.573,2.277,0.246,23.57,1006.26,1
32.78,65.97,0.648,0.313,0.576,29.36,1009.48,0
25.14,78.45,2.431,2.003,0.076,19.76,1008.53,0
54.64,75.31,0.849,1.828,0.518,29.04,1001.18,0
109.01,72.28,0.103,2.14,0.087,34.98,998.91,1
12.54,83.94,0.33,1.423,0.337,32.29,999.24,1
86.43,68.11,2.238,0.81,0.687,27.71,1009.36,1
82.47,46.22,0.786,1.991,0.413,33.8,1002.99,1
11.49,52.47,1.962,1.114,0.28,34.82,994.03,1
110.71,74.51,2.098,0.657,0.616,26.41,990.18,1
68.22,88.87,1.035,1.226,0.74,20.47,990.89,1
43.65,34.5,1.425,2.29,0.255,33.3,1016.03,0
90.78,40.79,1.211,1.427,0.299,31.88,1003.73,0
30.88,93.77,2.842,0.9,0.64,16.69,1009.72,0
83.22,62.07,0.96,2.496,0.965,33.73,1017.87,1
4.77,26.11,0.55,2.645,0.214,22.32,993.79,0
100.73,69.73,1.097,1.3,0.654,21.44,1003.43,1
53.78,99.17,2.009,1.124,0.907,21.87,1006.17,0
76.4,84.11,2.092,1.838,0.462,21.4,1015.25,1
26.55,77.12,2.772,0.174,0.317,25.32,1019.81,0
81.25,28.72,2.645,2.074,0.667,26.6,1011.35,0
92.67,88.85,0.865,2.347,0.031,23.51,1009.26,1
56.79,57.32,1.365,1.192,0.36,23.25,1017.61,1
74.13,90.04,2.242,0.524,0.258,29.75,1015.12,1
54.76,39.68,2.75,0.086,0.225,15.06,1015.95,0
107.29,15.58,1.011,1.912,0.18,33.94,990.08,0
59.74,52.84,1.333,0.807,0.737,29.29,1005.43,0
101.02,34.29,2.698,1.392,0.955,29.15,1013.48,0
96.16,74.37,1.075,1.159,0.385,23.44,995.44,0
49.26,96.14,1.442,0.525,0.049,34.32,1012.54,0
27.61,72.19,2.714,1.525,0.719,15.01,990.27,1
48.73,89.82,2.407,1.379,0.538,16.53,1007.26,1
99.15,50.77,0.73,1.872,0.724,31.08,1015.54,1
27.32,79.45,0.974,0.756,0.648,29.77,1002.94,1
62.93,85.87,1.059,0.644,0.905,20.43,1012.18,0
96.73,73.98,2.738,2.443,0.14,26.9,1005.91,1
42.42,55.7,2.997,2.107,0.169,25.64,1009.42,1
77.07,66.33,2.322,2.317,0.342,25.54,1005.5,1
29.48,73.05,1.453,0.37,0.491,26.91,1004.28,1
13.11,32.78,0.031,0.672,0.926,34.87,1015.25,0
95.33,82.86,2.092,1.727,0.907,34.75,992.78,1
11.88,95.53,1.168,2.572,0.872,34.63,1007.54,0
32.57,51.87,1.899,2.676,0.223,25.97,993.44,1
102.61,73.1,1.82,2.496,0.73,21.36,1006.88,1
41.58,76.33,1.442,0.13,0.383,26.2,1018.91,0
116.77,69.6,2.833,2.463,0.931,27.45,991.71,1
117.57,59.24,0.069,2.697,0.215,21.23,1002.66,0
32.19,89.35,2.136,0.17,0.141,27.66,1014.06,0
4.92,50.4,1.23,1.249,0.842,27.44,1001.09,0
84.61,15.5,2.141,1.61,0.717,33.07,1005.61,0
54.12,86.01,2.026,0.698,0.821,19.75,993.44,1
12.09,70.66,0.031,1.55,0.158,28.95,996.69,0
84.9,86.43,0.856,2.658,0.885,24.02,1010.59,1
3.74,22.47,0.567,2.601,0.678,17.6,1014.86,0
104.42,12.77,0.501,2.82,0.652,21.32,1009.39,1
16.64,94.09,2.185,1.452,0.583,16.15,1015.11,0
15.28,23.3,0.719,1.232,0.765,21.39,1008.17,0
21.08,82.87,1.424,1.997,0.416,16.38,1014.31,1
115.23,84.09,0.741,1.25,0.133,33.51,1019.49,0
83.18,73.78,1.741,0.126,0.539,17.03,992.48,1
96.16,21.81,2.162,2.16,0.748,31.35,1004.39,0
47.72,70.07,0.993,0.843,0.154,33.12,995.7,0
40.36,90.02,1.809,0.147,0.224,24.35,1003.96,0
28.14,48.3,2.475,0.062,0.697,16.08,1004.99,0
57.68,47.22,0.283,2.794,0.27,26.92,1008.66,0
66.22,49.86,2.132,0.756,0.17,19.7,1003.18,0
75.81,17.4,0.969,1.344,0.889,18.53,999.74,0
30.85,90.28,0.368,2.852,0.161,26.34,991.3,1
113.84,88.23,1.637,1.403,0.344,22.13,991.04,1
20.37,99.81,0.679,0.236,0.428,29.61,995.25,1
115.88,62.67,2.464,1.656,0.476,26.83,1003.47,1
1.78,77.61,0.129,0.265,0.361,31.59,1002.53,0
57.74,28.24,0.296,0.285,0.913,16.17,995.72,1
40.0,70.08,1.563,2.554,0.659,19.7,1014.67,0
53.89,68.48,1.767,0.868,0.359,26.34,1010.5,0
68.48,91.11,2.19,2.036,0.358,32.61,1000.29,1
52.27,84.77,0.778,1.527,0.503,31.27,1013.91,1
49.78,94.46,2.525,0.667,0.034,28.59,1019.68,0
87.93,88.2,2.859,1.553,0.927,26.48,997.35,1
82.31,88.18,1.497,0.207,0.223,27.63,1000.88,0
99.99,15.74,2.282,1.042,0.698,19.27,1019.79,1
30.0,86.14,1.575,1.569,0.778,26.9,994.14,1
73.14,64.67,0.208,0.685,0.827,24.88,992.32,0
70.22,44.24,0.978,1.981,0.166,22.69,1005.63,1
44.37,15.09,0.262,0.155,0.537,32.75,1004.05,0
58.33,70.99,2.967,1.454,0.084,31.59,992.35,0
37.65,39.54,0.687,2.145,0.805,16.53,998.7,0
17.02,52.1,1.908,1.29,0.486,34.71,1002.57,1
25.66,71.36,0.853,2.624,0.158,19.6,1014.67,0
12.66,92.06,1.96,1.897,0.719,19.31,1011.24,1
81.97,84.29,0.631,2.875,0.331,33.88,1017.44,0
79.29,50.55,2.356,0.852,0.115,23.9,999.97,1
114.07,44.9,0.332,2.816,0.461,31.11,999.28,1
87.56,31.58,2.685,1.82,0.235,20.76,1003.9,1
6.25,43.52,2.521,2.236,0.95,32.46,990.23,0
106.11,19.99,2.036,2.706,0.361,31.65,996.22,1
103.52,97.4,0.202,1.654,0.572,25.39,996.34,1
53.2,61.65,0.626,2.587,0.948,29.1,991.83,1
70.3,21.5,2.578,1.625,0.394,34.28,1003.65,1
117.13,41.75,0.366,1.798,0.358,24.04,1017.17,1
63.88,59.23,0.468,1.335,0.162,24.88,990.12,1
108.64,57.96,1.632,0.437,0.938,29.46,1008.85,1
9.96,13.2,0.823,1.661,0.801,22.73,1016.38,0
22.93,95.58,0.666,2.932,0.221,34.22,993.23,1
52.89,34.78,1.727,2.362,0.333,15.81,1017.52,0
70.17,11.46,1.118,2.242,0.915,23.07,1014.56,0
97.95,16.88,0.422,1.93,0.537,29.28,996.44,0
118.59,62.22,1.605,1.044,0.556,23.59,1017.16,1
46.66,22.4,1.161,0.509,0.648,20.18,1014.12,0
5.69,13.76,2.204,0.674,0.762,23.27,993.34,0
96.14,44.17,0.308,0.019,0.939,32.63,1014.92,0
72.53,66.05,1.862,2.02,0.802,25.94,1006.27,1
23.83,20.07,1.309,2.436,0.935,21.7,1014.48,1
59.38,38.2,1.218,0.807,0.821,28.43,1008.53,1
89.08,47.6,0.697,0.276,0.046,27.24,1001.76,0
92.45,24.35,0.091,1.007,0.118,26.21,1008.03,0
59.95,55.55,2.543,0.876,0.885,22.82,1009.09,1
36.63,17.67,0.979,1.353,0.028,16.44,1012.99,0
116.85,14.19,2.043,0.792,0.794,27.41,1014.92,1
79.6,56.79,2.843,1.019,0.85,23.4,1009.9,1
48.99,32.31,1.695,2.723,0.415,23.58,1019.69,1
33.66,18.58,1.191,1.005,0.355,19.68,1013.36,0
87.73,48.15,0.805,2.357,0.194,19.99,1017.32,0
29.06,92.36,2.802,1.878,0.049,30.75,999.58,0
20.61,75.18,2.046,1.013,0.745,24.59,999.49,0
63.58,83.41,1.996,2.453,0.074,17.19,1000.87,0
34.8,88.47,1.278,1.785,0.945,15.92,1003.19,1
75.47,97.54,2.535,0.026,0.297,19.49,1018.84,1
14.15,78.69,2.141,0.206,0.794,24.75,992.21,0
78.59,64.76,0.85,2.258,0.06,27.35,1004.95,1
34.0,42.89,1.799,1.34,0.536,17.87,994.83,1
0.03,26.35,1.291,1.217,0.349,23.68,1014.33,0
15.23,71.8,0.02,0.437,0.03,16.45,990.93,0
112.03,99.55,2.423,0.472,0.656,15.75,1003.65,1
104.08,52.06,0.368,2.393,0.943,32.27,1001.84,1
28.03,75.13,1.53,2.487,0.011,28.17,992.77,0
93.4,54.56,1.009,1.68,0.27,30.62,1001.3,0
73.03,48.87,1.026,0.885,0.704,18.64,1014.27,0
116.51,46.93,1.432,2.798,0.871,21.44,994.12,1
44.83,55.42,2.991,1.872,0.191,23.88,1019.51,0
81.78,43.02,1.225,2.39,0.071,28.16,991.75,0
7.62,77.39,0.547,0.01,0.009,25.7,998.67,0
47.55,88.68,1.841,1.351,0.215,26.03,1013.25,1
115.66,89.46,0.709,2.613,0.071,18.14,1000.73,1
64.68,30.49,0.317,1.015,0.359,24.5,1004.41,0
34.55,90.63,0.151,2.18,0.44,31.48,995.6,0
14.43,40.74,0.069,1.973,0.48,25.19,1011.46,0
84.42,37.84,1.293,0.457,0.142,18.99,995.39,0
77.38,75.41,1.28,2.325,0.464,23.27,1015.46,1
44.87,37.42,0.557,0.338,0.009,30.1,1006.18,0
114.11,14.77,2.352,2.184,0.239,17.7,1006.44,0
2.66,43.63,0.388,2.973,0.369,26.61,1018.01,0
36.45,74.93,2.746,2.874,0.118,34.31,1013.19,1
110.53,39.43,1.763,2.401,0.814,22.61,1012.29,0
38.51,66.66,0.083,1.604,0.201,15.87,1015.74,0
30.27,69.41,2.889,2.024,0.755,27.66,992.75,1
64.11,76.04,0.924,2.184,0.474,15.94,1011.78,1
98.86,90.74,1.35,0.025,0.48,18.83,997.0,0
12.38,48.93,0.853,0.307,0.645,15.97,998.43,0
113.16,24.98,2.185,1.791,0.044,18.41,990.45,1
95.41,38.7,1.457,0.02,0.079,32.1,1016.81,0
21.75,48.9,0.397,2.727,0.327,29.7,1012.17,0
85.44,74.25,0.313,1.469,0.417,21.84,994.18,0
46.2,11.18,2.176,0.773,0.43,32.94,999.84,0
48.28,38.42,0.711,1.181,0.677,28.3,1004.4,1
93.99,80.19,0.413,2.552,0.001,23.95,1004.82,1
115.53,70.38,1.498,2.782,0.959,16.37,1007.87,1
15.2,75.86,2.408,0.349,0.174,29.61,1004.17,0
50.48,83.06,0.836,2.334,0.249,22.51,1009.46,1
57.71,80.49,0.829,1.735,0.906,21.06,1016.52,1
45.16,71.4,2.502,1.757,0.005,20.77,1001.94,0
43.58,49.57,0.444,2.338,0.991,15.15,1016.3,0
6.27,98.52,1.85,0.669,0.036,29.85,996.59,1
82.26,61.22,2.865,1.593,0.121,17.91,993.64,1
52.35,28.25,2.524,0.958,0.24,25.41,997.18,0
23.38,36.35,0.185,0.284,0.439,15.32,996.2,1
97.92,72.42,0.96,0.315,0.518,27.56,1019.55,1
96.31,93.23,0.427,0.409,0.105,22.39,1001.43,0
58.37,26.08,2.848,1.845,0.074,27.61,1009.54,0
35.81,17.41,2.958,0.317,0.032,16.8,1010.88,0
76.57,89.34,0.705,1.71,0.257,20.33,1003.36,0
34.58,92.38,2.009,1.765,0.922,17.21,996.71,1
28.32,34.87,2.525,2.712,0.39,27.92,1003.14,1
87.66,43.96,0.701,1.879,0.764,17.17,1004.21,1
4.84,69.42,0.563,2.957,0.19,27.34,1018.62,0
11.37,39.69,0.034,0.093,0.065,17.69,1007.06,0
0.81,88.94,1.236,2.112,0.554,33.87,1019.1,0
18.35,19.68,2.698,0.079,0.822,23.33,1007.3,0
8.28,13.42,2.709,2.188,0.898,17.53,994.35,0
119.5,28.76,0.383,1.158,0.546,15.84,1001.53,1
34.66,35.75,0.613,1.834,0.294,21.59,1013.77,0
17.91,20.16,1.224,0.929,0.11,32.83,1002.65,0
28.92,15.91,2.342,0.477,0.668,17.88,992.99,0
112.34,78.0,1.836,2.171,0.28,30.82,992.88,1
62.42,24.78,1.542,2.714,0.844,23.35,997.11,0
43.78,92.25,1.776,0.551,0.605,31.06,1006.94,0
104.81,43.12,0.289,2.762,0.859,32.49,1014.9,1
47.4,70.35,1.433,0.421,0.567,34.96,1006.01,0
40.2,30.29,2.976,2.207,0.772,16.36,1012.38,1
24.87,31.63,0.265,2.878,0.294,30.93,1009.37,0
45.34,61.72,1.558,0.442,0.503,16.39,1005.72,0
38.0,60.46,0.887,1.305,0.019,21.3,996.44,0
81.28,79.19,1.62,1.012,0.608,27.92,1016.5,1
34.75,78.2,1.721,1.165,0.534,23.95,998.27,1
69.26,70.36,1.732,2.259,0.755,26.31,997.58,1
7.91,50.42,2.557,1.984,0.729,34.32,997.73,0
22.95,90.16,1.169,2.906,0.628,31.37,992.87,1
48.89,66.03,1.549,0.556,0.057,22.27,1004.96,1
112.43,99.12,0.033,1.63,0.903,27.0,999.83,1
45.27,83.74,2.369,1.347,0.018,15.97,1005.66,0
79.69,13.99,0.778,2.757,0.803,24.06,1003.59,1
30.61,38.85,2.45,0.032,0.479,27.17,1005.59,0
15.24,61.47,0.797,2.968,0.818,29.29,998.93,1
7.02,74.93,0.032,1.439,0.465,33.03,1014.45,0
36.65,59.53,0.464,1.877,0.647,20.66,1006.03,0
18.92,80.75,2.957,1.08,0.363,33.04,996.25,1
20.88,35.44,0.959,2.558,0.744,28.23,1017.05,1
91.29,26.55,0.326,1.686,0.254,16.55,993.28,0
1.9,14.85,0.356,1.988,0.719,22.61,1012.0,0
66.94,61.6,0.931,1.947,0.193,24.53,1010.35,1
45.54,71.97,0.113,1.092,0.722,22.05,992.19,0
60.79,39.35,1.534,0.228,0.294,17.32,1017.05,0
67.54,65.22,0.641,2.423,0.279,26.03,999.49,1
37.6,14.69,1.558,0.869,0.811,17.64,1012.23,0
35.41,18.94,0.422,2.547,0.814,33.3,998.31,0
88.01,73.16,1.29,1.826,0.691,32.31,1005.77,1
104.55,43.13,1.794,1.061,0.924,24.5,1019.17,0
23.11,70.42,0.186,1.783,0.156,16.35,1008.32,0
11.71,84.85,1.196,1.936,0.269,26.04,998.89,0
107.74,86.74,0.908,2.12,0.294,26.84,1003.75,0
41.99,25.5,0.721,2.467,0.305,32.77,1010.28,0
66.16,53.77,1.814,0.479,0.328,16.35,1003.36,1
43.15,76.05,1.766,2.832,0.697,28.84,1017.32,1
15.1,79.66,1.892,1.233,0.271,26.26,1016.02,0
70.72,80.62,0.477,2.581,0.286,18.5,994.4,1
63.02,30.54,0.857,0.661,0.57,17.43,1013.55,1
24.36,27.33,0.629,0.087,0.193,28.88,1018.27,0
54.22,63.1,1.622,1.72,0.365,21.8,999.51,1
95.63,76.7,1.383,0.974,0.058,35.0,997.15,1
70.85,38.72,0.991,2.953,0.953,32.88,990.29,1
11.63,19.42,2.358,0.313,0.317,26.31,993.47,0
65.76,74.51,0.282,0.142,0.85,27.83,1018.83,0
84.33,36.97,2.925,0.135,0.53,18.18,1001.73,0
95.12,24.97,0.35,0.651,0.228,32.88,1001.62,1
75.49,23.3,2.319,1.738,0.193,24.18,998.0,1
18.32,38.34,1.105,1.517,0.695,25.43,994.92,1
85.22,63.34,2.596,1.05,0.965,32.46,1005.26,0
81.28,42.26,0.223,0.266,0.183,15.13,1011.7,0
2.93,11.86,1.124,0.701,0.115,24.89,1006.52,0
49.41,18.72,1.006,0.552,0.387,27.54,991.06,0
39.95,36.15,2.979,2.237,0.394,18.19,1014.1,0
80.33,69.37,2.957,2.34,0.806,16.37,1017.95,1
25.94,18.87,0.569,2.331,0.469,25.7,1003.21,0
70.9,60.46,1.89,2.907,0.062,25.95,1000.99,1
109.58,20.79,1.607,2.653,0.921,21.61,996.9,1
95.74,29.05,0.463,1.493,0.373,32.64,999.06,1
110.57,25.5,0.503,1.245,0.669,21.02,1009.33,1
117.42,16.05,2.968,2.747,0.667,25.33,1013.1,1
1.28,70.42,1.358,1.834,0.056,18.73,999.97,1
74.73,51.71,0.377,0.883,0.004,15.22,1000.19,1
49.54,84.79,0.644,1.693,0.088,23.52,1003.53,1
103.18,18.9,0.805,2.976,0.957,25.54,995.11,0
30.22,23.03,1.533,2.548,0.794,30.29,1017.82,0
117.72,37.58,1.007,0.844,0.132,23.98,1011.16,1
73.64,78.93,1.365,2.859,0.615,20.57,1003.01,1
95.22,37.52,0.499,2.944,0.612,27.08,993.67,0
10.27,46.76,0.98,0.694,0.001,22.62,1015.46,0
22.01,37.14,0.211,2.687,0.429,19.67,1004.51,0
91.01,17.22,2.669,2.65,0.712,33.21,1013.91,0
2.64,94.55,0.596,0.119,0.187,25.73,991.0,0
98.03,59.37,2.271,2.009,0.851,19.01,998.21,1
1.67,80.9,1.049,0.916,0.66,28.42,1008.66,0
78.85,69.25,1.423,2.024,0.007,31.06,1004.64,1
43.81,56.28,0.874,2.741,0.855,30.17,998.85,1
73.38,18.07,2.089,1.496,0.019,26.99,996.03,0
83.52,67.85,2.534,1.243,0.888,25.39,999.05,1
41.1,23.98,0.859,2.765,0.334,30.55,1012.27,0
12.96,47.29,0.727,2.922,0.699,29.16,995.51,0
8.36,66.62,2.044,0.187,0.787,26.43,1007.81,0
70.67,80.4,0.585,2.769,0.281,28.15,1002.71,1
62.48,71.65,1.92,0.248,0.356,18.37,1012.89,1
89.06,70.44,0.283,1.012,0.51,15.4,996.05,1
61.17,23.41,1.86,2.288,0.583,33.62,998.1,0
50.69,41.15,1.54,2.331,0.292,33.71,1001.96,1
47.77,13.86,0.342,2.177,0.992,30.76,995.0,0
3.17,74.75,1.947,0.117,0.737,22.45,1003.84,0
40.27,95.73,1.34,0.399,0.274,18.02,1002.48,1
117.12,33.77,0.651,2.809,0.64,22.15,1019.7,1
104.83,17.89,1.06,0.244,0.435,29.52,1007.82,0
39.53,52.8,1.476,0.236,0.86,21.7,992.08,1
70.54,87.1,0.275,2.507,0.329,30.92,1003.8,0
101.68,59.68,2.873,1.924,0.188,28.46,1016.36,1
52.95,14.21,1.997,1.055,0.046,27.6,1016.0,0
2.15,97.68,0.308,0.497,0.984,33.6,1018.85,0
8.94,84.58,2.469,2.653,0.359,32.87,1016.83,1
61.25,21.84,0.968,2.966,0.221,29.23,995.29,0
116.33,92.96,1.79,0.15,0.492,18.98,990.11,1
83.19,50.56,0.831,1.662,0.292,33.78,1008.49,0
8.51,43.47,2.2,0.784,0.233,19.54,1011.07,0
22.72,51.49,2.169,2.497,0.616,22.45,993.94,0
92.56,85.11,1.656,1.038,0.075,31.54,995.01,1
100.97,69.35,0.723,2.144,0.509,19.17,1018.89,1
74.12,15.33,0.761,1.619,0.387,27.77,1018.31,0
77.33,96.18,1.149,1.625,0.533,24.16,994.71,1
3.4,23.3,0.435,2.574,0.32,27.48,997.41,0
99.42,77.1,1.013,1.411,0.57,34.16,1016.76,1
94.59,67.25,2.053,2.537,0.082,31.17,1003.05,0
31.08,26.88,2.493,1.09,0.376,20.92,1013.94,0
85.04,25.37,0.998,0.524,0.237,16.15,1001.88,0
25.78,88.33,0.701,1.366,0.438,34.34,1012.09,1
4.84,47.77,2.498,1.495,0.398,26.7,1001.9,0
24.14,68.91,2.672,1.435,0.631,18.46,1016.98,0
21.44,55.37,1.23,2.425,0.629,27.54,999.77,0
40.53,75.46,0.081,1.694,0.413,15.84,1005.69,0
50.21,53.13,2.085,2.665,0.182,18.75,1005.65,0
61.02,35.86,2.352,1.543,0.582,27.65,1009.47,1
57.21,42.7,0.054,0.674,0.967,23.05,999.2,0
32.48,87.32,1.785,0.388,0.185,21.5,1009.28,0
3.5,52.12,1.765,2.605,0.069,28.11,994.23,0
72.61,29.21,1.136,0.169,0.265,32.33,1016.81,0
47.49,94.11,2.249,0.353,0.413,28.57,994.33,0
35.84,81.69,1.285,0.191,0.306,24.27,1015.21,1
104.03,15.01,2.03,1.271,0.835,28.18,1010.79,1
89.61,99.9,1.551,1.598,0.493,28.91,1000.23,0
102.93,72.54,0.745,0.06,0.246,30.5,999.82,0
59.4,24.42,1.82,1.547,0.95,21.14,1018.98,1
15.71,31.35,2.211,1.181,0.125,17.29,995.85,0
83.55,72.32,2.922,2.321,0.123,28.64,1011.69,1
24.73,80.18,1.14,2.49,0.245,17.42,995.51,0
52.95,31.51,0.193,2.055,0.077,24.24,1017.16,0
7.8,33.13,2.964,1.42,0.752,19.61,1012.26,0
99.04,37.64,1.871,0.648,0.313,21.64,1017.98,0
15.11,63.82,2.839,2.541,0.73,24.41,1016.37,0
108.37,25.46,0.311,1.025,0.763,32.92,1006.48,1
103.71,19.38,1.026,1.069,0.238,28.61,994.57,0
55.75,71.1,0.402,2.748,0.518,18.43,996.64,1
89.32,80.12,2.507,2.927,0.52,32.59,996.05,1
74.33,55.08,2.641,2.694,0.871,25.01,996.62,1
96.37,42.74,1.504,2.995,0.026,19.09,1004.29,1
51.82,48.88,0.56,2.607,0.317,25.55,1016.03,0
94.3,44.96,0.381,2.113,0.882,18.82,990.69,1
55.49,96.4,1.764,0.881,0.237,22.35,997.15,1
112.92,79.13,1.519,2.859,0.137,31.11,1007.9,0
58.36,28.73,2.084,2.63,0.576,28.17,1015.96,1
55.51,44.58,0.916,0.722,0.306,24.56,998.92,0
94.21,58.96,1.207,1.467,0.467,19.53,1001.48,1
98.59,65.17,0.064,0.21,0.82,20.64,1001.2,1
66.54,52.14,1.83,2.86,0.521,34.56,998.81,1
21.58,82.91,1.269,1.718,0.516,21.86,1010.96,1
56.13,79.08,2.759,0.736,0.278,27.32,1009.67,0
116.17,55.46,1.925,0.877,0.793,24.99,1015.3,1
90.36,86.9,1.196,2.942,0.74,15.46,1017.53,1
97.34,77.6,0.791,1.847,0.234,33.89,1017.01,1
3.94,80.07,2.716,1.262,0.32,16.76,1006.2,0
56.14,96.08,0.049,1.5,0.789,28.17,995.57,1
77.59,33.98,0.981,0.296,0.358,31.22,996.66,0
99.6,34.09,2.831,0.225,0.404,29.97,1007.71,0
5.91,90.01,1.962,1.778,0.364,31.19,1017.55,0
102.29,79.5,1.598,1.536,0.162,29.79,1005.91,1
65.81,93.39,0.611,1.077,0.341,23.91,1018.07,1
23.68,15.68,2.5,1.698,0.803,32.93,997.87,0
38.07,66.5,0.613,0.218,0.491,33.25,992.59,0
33.83,23.02,0.745,2.832,0.458,23.74,1013.89,0
63.7,55.35,0.576,0.881,0.156,24.7,1016.38,1
6.2,24.02,0.474,0.215,0.178,24.71,1003.44,0
19.02,21.53,2.86,0.509,0.043,20.58,993.07,0
97.52,11.1,1.806,0.286,0.014,17.3,991.27,0
15.91,66.72,1.914,0.536,0.488,20.24,991.88,0
28.01,42.31,2.863,1.25,0.409,31.88,1003.17,0
54.4,19.47,0.692,2.214,0.275,25.86,997.04,0
62.05,39.06,0.018,0.817,0.99,32.0,1003.86,0
